event_id,nearest_facility_id,nearest_facility,nearest_facility_type,facility_distance_m,facility_confidence,spatial_zone,max_frp,observation_count,duration_hours,nearest_industrial_context_id,nearest_industrial_context,nearest_industrial_context_type,industrial_context_distance_m,inside_approx_industrial_context,approx_contexts,context_confidence,context_note
EVT-DAHEJ-01197,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,958.5,verified,dahej_core,0.64,3,0.85,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7092.4,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01198,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,41480.0,verified,comparison_area,0.49,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,46434.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01199,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,16001.1,verified,dahej_fringe,5.22,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,22335.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01200,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,10140.4,verified,dahej_core,6.06,2,0.8333333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,13823.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01201,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,30118.3,verified,comparison_area,4.13,3,0.8333333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34455.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01202,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,6594.9,verified,dahej_fringe,7.09,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,14217.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01203,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,27733.6,verified,comparison_area,7.38,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,32515.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01204,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,27878.0,verified,dahej_fringe,4.77,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,32330.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01205,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,27245.6,verified,comparison_area,3.17,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,29565.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01206,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,35799.2,verified,comparison_area,15.36,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,37653.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01207,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,35826.7,verified,comparison_area,21.73,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,39056.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01208,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,2423.1,verified,dahej_core,0.71,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8739.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01209,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,38594.0,verified,comparison_area,0.42,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,40607.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01210,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7796.9,verified,dahej_core,1.53,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10741.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01211,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,40409.3,verified,comparison_area,0.9,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,42265.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01212,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9312.3,verified,dahej_core,4.67,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15293.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01213,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,11096.1,verified,dahej_core,8.2,3,0.8333333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15369.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01214,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,30004.4,verified,comparison_area,11.36,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,33270.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01215,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,1771.0,verified,dahej_core,5.25,4,0.85,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,6079.4,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01216,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,28071.5,verified,dahej_fringe,12.64,3,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,32404.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01217,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,27298.3,verified,comparison_area,2.64,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,29657.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01218,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42694.4,verified,comparison_area,0.31,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47724.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01219,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,909.9,verified,dahej_core,1.29,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,1729.8,True,Dahej SEZ;Dahej GIDC Industrial Estate — broad reference;Power Plant / Large-Scale PCP Industry zone;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01220,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3740.1,verified,dahej_core,3.31,3,0.85,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7541.7,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01221,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,26121.3,verified,comparison_area,5.61,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,32167.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01222,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,24466.9,verified,comparison_area,2.06,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30834.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01223,FAC-DAHEJ-008,ONGC Petro Additions Ltd. (OPaL),petrochemical,37320.3,verified,comparison_area,1.5,1,0.0,CTX-DAHEJ-001,Dahej PCPIR,pcpir,37889.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01224,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,34179.6,verified,comparison_area,2.56,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,38636.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01225,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,28369.3,verified,comparison_area,2.0,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,30957.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01226,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,34305.1,verified,comparison_area,2.39,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,37601.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01227,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,37681.6,verified,comparison_area,0.62,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,38744.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01228,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,20610.3,verified,dahej_fringe,0.66,2,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,23784.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01229,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,31468.8,verified,comparison_area,10.36,2,0.85,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36277.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01230,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,30878.7,verified,comparison_area,3.67,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,37361.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01231,FAC-DAHEJ-003,Dahej Cogen Power Plant,power_plant,2495.0,verified,dahej_core,3.43,1,0.0,CTX-DAHEJ-001,Dahej PCPIR,pcpir,2120.5,True,Dahej PCPIR;Power Plant / Large-Scale PCP Industry zone;Dahej SEZ;Dahej GIDC Industrial Estate — broad reference,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01232,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,12946.8,verified,dahej_core,3.27,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15620.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01233,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,7225.8,verified,dahej_core,3.72,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,14156.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01234,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,41481.9,verified,comparison_area,5.65,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,46232.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01235,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,41862.0,verified,comparison_area,0.85,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,44359.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01236,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,35570.1,verified,comparison_area,1.69,2,0.85,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,36665.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01237,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,25125.6,verified,dahej_fringe,3.35,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,28241.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01238,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,26072.5,verified,comparison_area,3.41,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,33444.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01239,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,27074.4,verified,comparison_area,4.17,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,30258.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01240,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,21006.3,verified,dahej_fringe,3.67,2,0.8333333333333334,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,24216.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01241,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,25993.5,verified,comparison_area,2.51,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,31857.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01242,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,33176.7,verified,comparison_area,3.55,2,0.8333333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,39398.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01243,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,36913.9,verified,comparison_area,9.89,2,0.8333333333333334,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,40198.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01244,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,3471.7,verified,dahej_core,5.66,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,5211.5,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01245,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,3684.1,verified,dahej_core,5.01,2,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,6916.1,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-01246,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,2731.7,verified,dahej_core,1.42,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,3937.1,True,Dahej GIDC Industrial Estate — broad reference;Dahej SEZ;Power Plant / Large-Scale PCP Industry zone;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
